rank,bgg_url,game_id,name,min_players,max_players,gameplay_time,min_time,max_time,release_year,num_votes,image_url,age,mechanic,sales_last_month_thousands,category,designer,weight
1421,https://boardgamegeek.com/boardgame/191894/imagine,191894,Imagine,3,8,30,15,30,2015,761,https://cf.geekdo-images.com/images/pic3061260.jpg,12,"Acting, Partnerships",7.10039,"Deduction, Party Game, Puzzle","?? ?? (Shingo Fujita), Shotaro Nakashima, ???? (Motoyuki Ohki), Hiromi Oikawa",1.3
1423,https://boardgamegeek.com/boardgame/382/heimlich-co,382,Heimlich & Co.,2,7,30,30,30,1984,2674,https://cf.geekdo-images.com/images/pic183805.jpg,8,Roll / Spin and Move,6.44521,"Bluffing, Spies/Secret Agents",Wolfgang Kramer,1.4945
1424,https://boardgamegeek.com/boardgame/183571/deep-space-d-6,183571,Deep Space D-6,1,1,30,25,30,2015,580,https://cf.geekdo-images.com/images/pic2937444.jpg,0,"Dice Rolling, Worker Placement",8.946564,"Print & Play, Science Fiction",Tony Go,1.6522
1427,https://boardgamegeek.com/boardgame/127127/lord-rings-fellowship-ring-deck-building-game,127127,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game,2,5,30,30,30,2013,1091,https://cf.geekdo-images.com/images/pic1615179.jpg,15,Deck / Pool Building,8.23602,"Card Game, Fantasy, Movies / TV / Radio theme, Novel-based","Ben Stoll, Patrick Sullivan (II)",2.125
1433,https://boardgamegeek.com/boardgame/191572/animals-board,191572,Animals on Board,2,4,30,15,30,2016,998,https://cf.geekdo-images.com/images/pic2845593.jpg,8,Set Collection,8.21094,Animals,"Wolfgang Sentker, Ralf zur Linde",1.4286
1436,https://boardgamegeek.com/boardgame/155695/age-war,155695,Age of War,2,6,30,15,30,2014,3441,https://cf.geekdo-images.com/images/pic1977202.jpg,14,"Dice Rolling, Set Collection",6.42197,"Dice, Medieval",Reiner Knizia,1.1369
1437,https://boardgamegeek.com/boardgame/634/river-dragons,634,River Dragons,2,6,30,30,30,2000,2528,https://cf.geekdo-images.com/images/pic1374907.jpg,8,"Action / Movement Programming, Point to Point Movement, Simultaneous Action Selection",7.755636,"Abstract Strategy, Racing",Roberto Fraga,1.7128
1443,https://boardgamegeek.com/boardgame/6887/hearts,6887,Hearts,3,7,30,30,30,1850,2967,https://cf.geekdo-images.com/images/pic191579.jpg,8,Trick-taking,7.061637,"Card Game, Movies / TV / Radio theme",(Uncredited),1.7838
1444,https://boardgamegeek.com/boardgame/145633/ascension-apprentice-edition,145633,Ascension: Apprentice Edition,2,2,30,30,30,2013,730,https://cf.geekdo-images.com/images/pic1733803.jpg,13,"Card Drafting, Deck / Pool Building, Hand Management",8.577792,"Card Game, Fantasy","John Fiorillo, Justin Gary",2
1453,https://boardgamegeek.com/boardgame/38713/times-edicion-amarilla,38713,Time's Up! Edici„n Amarilla,4,12,30,30,30,2008,525,https://cf.geekdo-images.com/images/pic393663.jpg,0,"Acting, Memory, Partnerships",8.165872,"Humor, Party Game",Peter Sarrett,1.1333
1462,https://boardgamegeek.com/boardgame/23451/space-dealer,23451,Space Dealer,3,4,30,30,30,2006,1577,https://cf.geekdo-images.com/images/pic147924.jpg,10,"Pick-up and Deliver, Point to Point Movement, Simultaneous Action Selection, Trading",6.57867,"City Building, Real-time, Science Fiction, Transportation",Tobias Stapelfeldt,2.4049
1464,https://boardgamegeek.com/boardgame/67877/anomia,67877,Anomia,3,6,30,30,30,2010,1442,https://cf.geekdo-images.com/images/pic2527529.jpg,10,Pattern Recognition,7.336032,"Party Game, Real-time, Trivia, Word Game",Andrew Innes,1.08
1465,https://boardgamegeek.com/boardgame/5867/10-days-europe,5867,10 Days in Europe,2,4,30,30,30,2002,1619,https://cf.geekdo-images.com/images/pic1229641.jpg,10,"Hand Management, Route/Network Building",7.912344,"Aviation / Flight, Educational, Exploration, Travel","Grafik Studio Krôger, Alan R. Moon, Aaron Weissblum",1.354
1471,https://boardgamegeek.com/boardgame/157789/pandemic-contagion,157789,Pandemic: Contagion,2,5,30,30,30,2014,2059,https://cf.geekdo-images.com/images/pic2037506.png,14,"Area Control / Area Influence, Hand Management",7.801728,"Card Game, Medical",Carey Grayson,1.9067
1480,https://boardgamegeek.com/boardgame/195043/welcome-back-dungeon,195043,Welcome Back to the Dungeon,2,4,30,30,30,2016,698,https://cf.geekdo-images.com/images/pic3060124.jpg,10,"Memory, Player Elimination, Press Your Luck",7.10375,"Bluffing, Card Game, Fantasy, Fighting","Antoine Bauza, Masato Uesugi",1.1111
1485,https://boardgamegeek.com/boardgame/8195/viva-topo,8195,Viva Topo!,2,4,30,20,30,2002,917,https://cf.geekdo-images.com/images/pic2607527.jpg,4,"Press Your Luck, Roll / Spin and Move",7.568264,"Animals, Children's Game, Dice",Manfred Ludwig,1.0938
1494,https://boardgamegeek.com/boardgame/40381/masters-gallery,40381,Masters Gallery,2,5,30,20,30,2009,1438,https://cf.geekdo-images.com/images/pic1547983.jpg,8,"Commodity Speculation, Hand Management",6.59641,Card Game,Reiner Knizia,1.6579
1495,https://boardgamegeek.com/boardgame/16216/carcassonne-discovery,16216,Carcassonne: The Discovery,2,5,30,30,30,2005,1930,https://cf.geekdo-images.com/images/pic134384.jpg,8,Tile Placement,7.810908,Medieval,"Leo Colovini, Klaus-Jôrgen Wrede",1.9367
1501,https://boardgamegeek.com/boardgame/80006/mord-im-arosa,80006,Mord im Arosa,2,6,30,30,30,2010,1368,https://cf.geekdo-images.com/images/pic792021.jpg,10,Memory,6.6281,"Action / Dexterity, Murder/Mystery, Party Game",Alessandro Zucchini,1.4615
1503,https://boardgamegeek.com/boardgame/3421/streetsoccer,3421,StreetSoccer,2,2,30,20,30,2002,1525,https://cf.geekdo-images.com/images/pic249610.jpg,8,"Dice Rolling, Grid Movement, Roll / Spin and Move",7.895748,"Dice, Sports",Corn_ van Moorsel,1.5362
1508,https://boardgamegeek.com/boardgame/143157/sos-titanic,143157,SOS Titanic,1,5,30,30,30,2013,1150,https://cf.geekdo-images.com/images/pic1867874.jpg,8,Co-operative Play,8.04762,Card Game,"Bruno Cathala, Ludovic Maublanc",1.6429
1510,https://boardgamegeek.com/boardgame/40425/maori,40425,Maori,2,5,30,30,30,2009,1352,https://cf.geekdo-images.com/images/pic498125.jpg,8,Tile Placement,7.940184,"Exploration, Nautical",Gônter Burkhardt,1.7787
1511,https://boardgamegeek.com/boardgame/1484/clue-great-museum-caper,1484,Clue: The Great Museum Caper,2,4,30,30,30,1991,1233,https://cf.geekdo-images.com/images/pic886101.jpg,10,"Partnerships, Secret Unit Deployment",7.384124,"Children's Game, Deduction","John LaBelle, Thomas Rabideau, Dave Rabideau",1.9174
1512,https://boardgamegeek.com/boardgame/205597/jump-drive,205597,Jump Drive,2,4,30,10,30,2017,616,https://cf.geekdo-images.com/images/pic3121227.jpg,13,"Hand Management, Simultaneous Action Selection",7.903786,"Card Game, Science Fiction",Thomas Lehmann,1.7143
1516,https://boardgamegeek.com/boardgame/118705/geistesblitz-20,118705,Geistesblitz 2.0,2,8,30,30,30,2012,989,https://cf.geekdo-images.com/images/pic1855044.jpg,8,Pattern Recognition,8.179632,"Action / Dexterity, Card Game, Children's Game, Party Game, Real-time",Jacques Zeimet,1.2857
1523,https://boardgamegeek.com/boardgame/632/cloud-9,632,Cloud 9,3,6,30,30,30,1999,2058,https://cf.geekdo-images.com/images/pic1229626.jpg,8,"Betting/Wagering, Press Your Luck",6.47208,"Aviation / Flight, Bluffing, Card Game",Aaron Weissblum,1.1529
1539,https://boardgamegeek.com/boardgame/142296/funemployed,142296,Funemployed,3,20,30,30,30,2014,700,https://cf.geekdo-images.com/images/pic3558503.jpg,13,"Acting, Card Drafting, Role Playing, Storytelling",7.05711,"Card Game, Educational, Humor, Party Game, Word Game",Anthony Conta,1.1739
1542,https://boardgamegeek.com/boardgame/205610/game-thrones-hand-king,205610,A Game of Thrones: Hand of the King,2,4,30,15,30,2016,750,https://cf.geekdo-images.com/images/pic3122395.jpg,14,"Card Drafting, Grid Movement, Set Collection",8.382372,"Card Game, Fantasy",Bruno Cathala,1.2222
1546,https://boardgamegeek.com/boardgame/173156/timeline-challenge,173156,Timeline Challenge,2,10,30,30,30,2015,629,https://cf.geekdo-images.com/images/pic2815954.jpg,10,"Betting/Wagering, Simultaneous Action Selection",7.851206,"Card Game, Educational, Trivia","Cyril Demaegd, Fr_d_ric Henry",1.3
1559,https://boardgamegeek.com/boardgame/176530/xenon-profiteer,176530,Xenon Profiteer,2,4,30,30,30,2015,495,https://cf.geekdo-images.com/images/pic2537665.jpg,10,"Deck / Pool Building, Hand Management, Simulation",7.3577,"Card Game, Economic, Industry / Manufacturing","T. C. Petty, III",2.1765
1577,https://boardgamegeek.com/boardgame/153318/dimension,153318,Dimension,1,4,30,30,30,2014,812,https://cf.geekdo-images.com/images/pic2606156.jpg,8,Pattern Building,6.86193,"Puzzle, Real-time",Lauge Luchau,1.375
1578,https://boardgamegeek.com/boardgame/24762/medici-vs-strozzi,24762,Medici vs Strozzi,2,2,30,30,30,2006,1546,https://cf.geekdo-images.com/images/pic431718.jpg,10,"Auction/Bidding, Set Collection",7.18201,"Economic, Renaissance",Reiner Knizia,2.4513
1581,https://boardgamegeek.com/boardgame/205158/codenames-deep-undercover,205158,Codenames: Deep Undercover,4,8,30,15,30,2016,852,https://cf.geekdo-images.com/images/pic3119534.jpg,18,"Memory, Partnerships, Pattern Recognition, Press Your Luck",8.270268,"Deduction, Mature / Adult, Party Game, Spies/Secret Agents, Word Game",Vlaada Chvˆtil,1.5
1586,https://boardgamegeek.com/boardgame/146312/ghost-fightin-treasure-hunters,146312,Ghost Fightin' Treasure Hunters,2,4,30,30,30,2013,627,https://cf.geekdo-images.com/images/pic3518338.jpg,8,"Co-operative Play, Dice Rolling, Roll / Spin and Move",7.836213,"Adventure, Children's Game, Fantasy",Brian Yu,1.6522
1595,https://boardgamegeek.com/boardgame/36367/dust-tactics,36367,Dust Tactics,2,4,30,30,30,2010,652,https://cf.geekdo-images.com/images/pic844792.jpg,0,"Action Point Allowance System, Dice Rolling, Modular Board",8.677236,"Miniatures, Science Fiction, World War II","Paolo Parente, Olivier Zamfirescu",2.94
1598,https://boardgamegeek.com/boardgame/38548/fast-flowing-forest-fellers,38548,Fast Flowing Forest Fellers,2,5,30,30,30,2008,1425,https://cf.geekdo-images.com/images/pic410627.jpg,8,"Hand Management, Modular Board, Point to Point Movement",7.186949,"Racing, Sports",Friedemann Friese,1.5333
1604,https://boardgamegeek.com/boardgame/90870/pelican-cove,90870,Pelican Cove,1,5,30,30,30,2011,915,https://cf.geekdo-images.com/images/pic1627614.jpg,8,Pattern Recognition,6.75667,"Puzzle, Real-time",Lauge Luchau,1.7869
1607,https://boardgamegeek.com/boardgame/178570/unusual-suspects,178570,Unusual Suspects,3,18,30,10,30,2015,1155,https://cf.geekdo-images.com/images/pic3090549.jpg,13,"Co-operative Play, Partnerships",7.967844,"Card Game, Deduction, Murder/Mystery, Party Game",Paolo Mori,1.1892
1616,https://boardgamegeek.com/boardgame/37301/decktet,37301,Decktet,0,0,30,30,30,2008,420,https://cf.geekdo-images.com/images/pic353574.jpg,0,none,9.01992,"Card Game, Game System, Print & Play",P. D. Magnus,1.9655
1619,https://boardgamegeek.com/boardgame/205046/capital-lux,205046,Capital Lux,2,4,30,30,0,2016,516,https://cf.geekdo-images.com/images/pic3121734.jpg,10,"Area Control / Area Influence, Card Drafting, Hand Management",7.25259,"Bluffing, Card Game, Science Fiction","Eilif Svensson, Kristian Amundsen ¿stby",2.0833
1626,https://boardgamegeek.com/boardgame/7866/10-days-usa,7866,10 Days in the USA,2,4,30,30,30,2003,1735,https://cf.geekdo-images.com/images/pic1229647.jpg,10,"Hand Management, Route/Network Building, Tile Placement",6.46583,Travel,"Alan R. Moon, Aaron Weissblum",1.4118
1642,https://boardgamegeek.com/boardgame/130877/blood-bound,130877,Blood Bound,6,12,30,30,30,2013,1042,https://cf.geekdo-images.com/images/pic3564143.jpg,14,"Partnerships, Role Playing, Variable Player Powers",7.389701,"Bluffing, Deduction, Fantasy, Horror, Negotiation, Party Game",Kalle Krenzer,1.7059
1657,https://boardgamegeek.com/boardgame/84465/ottoman-sunset,84465,Ottoman Sunset,1,1,30,30,30,2010,471,https://cf.geekdo-images.com/images/pic1715324.jpg,13,"Action Point Allowance System, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",8.91036,"Wargame, World War I",Darin A. Leviloff,1.9692
1665,https://boardgamegeek.com/boardgame/136000/rivet-wars-eastern-front,136000,Rivet Wars: Eastern Front,2,2,30,30,30,2013,581,https://cf.geekdo-images.com/images/pic1528364.jpg,14,"Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",8.642604,"Miniatures, Wargame","Bill Podurgiel, Ted Terranova",2.4444
1670,https://boardgamegeek.com/boardgame/193557/android-mainframe,193557,Android: Mainframe,2,4,30,15,30,2016,757,https://cf.geekdo-images.com/images/pic2893229.jpg,12,"Area Enclosure, Card Drafting, Take That, Variable Player Powers",7.574237,Abstract Strategy,"Jordi Gen_, Gregorio Morales",2.1333
1676,https://boardgamegeek.com/boardgame/141791/pinata,141791,Pi_ata,2,2,30,30,30,2013,707,https://cf.geekdo-images.com/images/pic1473624.jpg,13,"Hand Management, Set Collection",6.89323,Card Game,Stephen Glenn,1.5
1677,https://boardgamegeek.com/boardgame/41490/phantom-leader,41490,Phantom Leader,1,1,30,30,30,2010,426,https://cf.geekdo-images.com/images/pic1046609.jpg,12,"Campaign / Battle Card Driven, Card Drafting, Dice Rolling",9.056676,"Aviation / Flight, Modern Warfare, Vietnam War, Wargame",Dan Verssen,2.5672
1678,https://boardgamegeek.com/boardgame/100679/ultimate-warriorz,100679,Ultimate Warriorz,2,8,30,30,30,2011,721,https://cf.geekdo-images.com/images/pic2409973.jpg,8,"Dice Rolling, Grid Movement, Hand Management, Player Elimination, Simultaneous Action Selection, Variable Player Powers",7.575106,"Fantasy, Fighting, Humor, Party Game",Guillaume Blossier,1.25
1683,https://boardgamegeek.com/boardgame/169/en-garde,169,En Garde,2,2,30,30,30,1993,1392,https://cf.geekdo-images.com/images/pic620883.jpg,8,"Hand Management, Point to Point Movement",6.50851,"Card Game, Sports",Reiner Knizia,1.4123
1691,https://boardgamegeek.com/boardgame/155708/tiny-epic-defenders,155708,Tiny Epic Defenders,1,4,30,30,30,2015,1732,https://cf.geekdo-images.com/images/pic2044766.jpg,13,"Action Point Allowance System, Area Control / Area Influence, Campaign / Battle Card Driven, Co-operative Play, Variable Player Powers",6.4442,"Fantasy, Medieval",Scott Almes,1.7816
1705,https://boardgamegeek.com/boardgame/1116/oh-hell,1116,Oh Hell!,3,7,30,30,30,1930,824,https://cf.geekdo-images.com/images/pic616572.jpg,10,Trick-taking,6.77192,Card Game,Geoffrey Mott-Smith,1.8085
1706,https://boardgamegeek.com/boardgame/114387/thebes-tomb-raiders,114387,Thebes: The Tomb Raiders,2,4,30,30,30,2013,632,https://cf.geekdo-images.com/images/pic1559393.jpg,8,"Card Drafting, Set Collection, Time Track",6.94403,"Card Game, Exploration, Travel",Peter Prinz,2.0714
1713,https://boardgamegeek.com/boardgame/56885/werewolves-millers-hollow-village,56885,The Werewolves of Miller's Hollow: The Village,8,18,30,30,30,2009,589,https://cf.geekdo-images.com/images/pic564868.jpg,8,"Partnerships, Role Playing, Variable Player Powers, Voting",6.99385,"Bluffing, Deduction, Horror, Murder/Mystery, Party Game","Philippe des Pallières, Herv_ Marly",1.7419
1716,https://boardgamegeek.com/boardgame/10819/navia-dratp,10819,Navia Dratp,2,2,30,30,30,2004,532,https://cf.geekdo-images.com/images/pic1628164.jpg,8,Grid Movement,7.1944,"Abstract Strategy, Collectible Components, Fantasy",Koichi Yamazaki,2.9091
1720,https://boardgamegeek.com/boardgame/76674/string-railway,76674,String Railway,2,5,30,30,30,2009,1526,https://cf.geekdo-images.com/images/pic1346976.jpg,8,Route/Network Building,6.43721,"Territory Building, Trains",Hisashi Hayashi,1.449
1722,https://boardgamegeek.com/boardgame/124380/ladies-gentlemen,124380,Ladies & Gentlemen,4,10,30,30,30,2013,1126,https://cf.geekdo-images.com/images/pic3396607.jpg,14,"Card Drafting, Partnerships, Set Collection, Simultaneous Action Selection",6.59415,"Humor, Party Game, Post-Napoleonic, Real-time",Lo´c Lamy,2.0227
1728,https://boardgamegeek.com/boardgame/176565/ninja-camp,176565,Ninja Camp,2,4,30,15,30,2016,618,https://cf.geekdo-images.com/images/pic2587576.jpg,14,"Hand Management, Modular Board, Variable Player Powers",7.734386,"Abstract Strategy, Card Game",Adam E. Daulton,1.619
1733,https://boardgamegeek.com/boardgame/8172/coyote,8172,Coyote,3,6,30,20,30,2003,1060,https://cf.geekdo-images.com/images/pic33850.jpg,10,none,6.60331,"Bluffing, Card Game, Deduction, Party Game",Spartaco Albertarelli,1.2095
1737,https://boardgamegeek.com/boardgame/164812/roll-it-deluxe-edition,164812,Roll For It! Deluxe Edition,2,8,30,30,30,2014,1064,https://cf.geekdo-images.com/images/pic2216927.jpg,8,Dice Rolling,6.66223,Dice,Chris Leder,1.0962
1742,https://boardgamegeek.com/boardgame/21641/aquadukt,21641,Aqu_dukt,2,4,30,30,30,2005,1542,https://cf.geekdo-images.com/images/pic113373.jpg,8,"Dice Rolling, Press Your Luck, Route/Network Building, Tile Placement",7.063606,"City Building, Dice",Bernhard Weber,1.7042
1755,https://boardgamegeek.com/boardgame/168054/grifters,168054,Grifters,2,4,30,30,30,2015,646,https://cf.geekdo-images.com/images/pic2922294.jpg,14,"Deck / Pool Building, Hand Management, Set Collection, Take That",7.701925,"Card Game, Mafia","Dave Fulton, Jacob Tlapek",1.8571
1756,https://boardgamegeek.com/boardgame/464/billabong,464,Billabong,2,4,30,30,30,1995,682,https://cf.geekdo-images.com/images/pic280739.jpg,10,Grid Movement,6.8464,"Abstract Strategy, Animals, Racing",Eric Solomon,1.9672
1759,https://boardgamegeek.com/boardgame/147930/king-assassins,147930,King & Assassins,2,2,30,30,30,2013,590,https://cf.geekdo-images.com/images/pic1784420.jpg,10,"Action Point Allowance System, Grid Movement, Secret Unit Deployment, Variable Player Powers",8.462628,"Bluffing, Medieval",?ukasz Wo?niak,1.8409
1764,https://boardgamegeek.com/boardgame/7806/king-me,7806,King Me!,3,6,30,30,30,2004,1873,https://cf.geekdo-images.com/images/pic3297261.png,8,Voting,7.013094,"Bluffing, Deduction, Renaissance",Stefano Luperto,1.2268
1768,https://boardgamegeek.com/boardgame/119866/wings-glory-ww1-rules-and-accessories-pack,119866,Wings of Glory: WW1 Rules and Accessories Pack,2,99,30,30,30,2012,327,https://cf.geekdo-images.com/images/pic1381920.jpg,13,"Action / Movement Programming, Simulation, Simultaneous Action Selection",9.667308,"Aviation / Flight, Card Game, Miniatures, Wargame, World War I","Andrea Angiolino, Pier Giorgio Paglia",2
1776,https://boardgamegeek.com/boardgame/79073/resident-evil-deck-building-game,79073,Resident Evil Deck Building Game,1,4,30,30,30,2010,1506,https://cf.geekdo-images.com/images/pic1221489.jpg,13,"Card Drafting, Deck / Pool Building, Variable Player Powers",7.183913,"Card Game, Horror, Video Game Theme, Zombies",Tylar Allinder,2.2828
1779,https://boardgamegeek.com/boardgame/101020/pax,101020,PAX,1,4,30,30,30,2011,686,https://cf.geekdo-images.com/images/pic1044543.jpg,10,"Area Control / Area Influence, Card Drafting, Hand Management, Set Collection",7.509414,"Ancient, Card Game",Bernd Eisenstein,2.1613
